대학 입학 구분,진로 선택 및 취업준비 프로그램 참여 횟수,GPA,학자금대출 금액,휴학 횟수,석사/박사 재학여부
1,4,77.78,0,1,0
1,2,66.67,400,0,0
1,0,95.56,0,1,0
1,0,62.22,0,1,0
1,3,80,0,3,1
1,5,86.67,0,0,0
1,3,84.44,800,0,0
1,4,84.44,0,0,0
1,3,80,0,0,0
1,8,68.89,0,1,0
1,1,75.56,500,1,0
1,3,71.11,200,1,0
1,1,80,1000,1,0
1,0,86.67,0,0,1
1,0,66.67,0,0,0
1,0,44.44,0,0,0
1,1,86.67,0,1,0
1,4,60,150,0,0
1,1,73.33,150,2,0
1,0,84.44,0,1,0
1,4,82.22,0,4,1
1,0,46.67,3200,3,0
1,0,75.56,0,0,0
1,0,84.44,0,0,0
1,5,84.44,0,1,0
1,1,86.67,0,1,0
1,0,77.78,1200,2,0
1,0,73.33,0,1,1
1,1,84.44,0,0,0
1,3,80,120,2,0
1,0,77.78,0,0,0
1,4,93.33,0,0,0
1,6,82.22,0,1,0
1,5,95.56,3000,0,0
1,3,88.89,0,1,0
1,3,86.67,0,2,0
1,2,71.11,0,0,0
1,4,86.67,0,0,0
1,6,91.11,0,1,0
1,3,88.89,0,1,0
1,2,77.78,0,1,0
2,5,71.11,50,0,0
1,4,84.44,0,1,0
1,0,66.67,330,1,0
1,0,82.22,0,1,0
1,4,86.67,0,0,0
1,2,82.22,2400,1,0
1,0,80,350,0,1
1,3,86.67,0,1,1
1,4,91.11,0,3,0
1,2,82.22,0,1,0
1,7,77.78,0,1,0
1,1,75.56,0,0,0
1,1,64.44,0,1,0
1,6,68.89,1200,2,0
1,7,82.22,0,1,0
1,0,91.11,0,1,0
1,0,77.78,0,0,0
1,5,73.33,1000,0,1
1,0,75.56,0,0,0
1,2,86.67,0,1,0
1,4,66.67,0,0,0
1,4,82.22,1000,1,0
1,6,93.33,0,0,0
1,2,86.67,0,0,0
1,3,88.89,0,1,0
1,2,66.67,0,0,0
1,5,73.33,620,1,0
1,0,88.89,0,0,0
1,0,82.22,0,1,0
1,5,80,0,1,0
1,2,84.44,2500,1,0
1,3,77.78,0,1,0
1,0,93.33,0,0,0
1,4,88.89,0,1,0
1,5,77.78,0,1,0
1,5,93.33,0,0,0
1,6,64.44,0,0,0
1,5,80,0,1,0
1,3,82.22,0,0,0
1,5,91.11,800,0,0
1,2,82.22,0,1,0
1,5,80,0,1,0
1,3,77.78,0,0,0
1,4,75.56,0,1,0
1,0,91.11,0,2,0
1,0,77.78,200,0,1
1,3,73.33,0,2,0
1,6,82.22,0,1,0
2,0,91.11,0,0,0
1,0,88.89,900,1,0
1,4,88.89,1000,0,0
1,0,95.56,0,0,0
1,0,77.78,0,0,0
1,7,86.67,0,1,0
1,6,82.22,0,0,0
1,0,97.78,0,2,0
1,6,93.33,0,1,0
1,0,77.78,0,0,0
1,1,73.33,0,2,0
1,3,84.44,0,2,0
1,5,77.78,500,1,0
1,3,84.44,0,2,0
1,8,77.78,0,1,0
1,5,84.44,0,1,0
1,6,84.44,0,0,0
1,2,93.33,0,1,0
1,1,77.78,0,1,0
1,7,86.67,300,0,0
1,7,77.78,0,2,0
1,2,55.56,700,2,0
2,3,77.78,600,1,0
1,0,77.78,0,2,0
1,1,93.33,0,0,0
1,2,82.22,0,2,0
1,0,75.56,2500,0,0
1,2,77.78,0,1,0
1,7,80,0,1,0
1,0,66.67,1000,1,0
1,2,75.56,0,1,0
1,4,77.78,0,2,0
2,4,75.56,0,1,0
1,8,91.11,150,0,0
1,2,86.67,0,1,0
1,2,77.78,0,0,1
1,4,66.67,500,0,0
1,2,66.67,0,1,0
1,2,82.22,500,3,0
1,3,95.56,0,0,1
1,2,75.56,2200,2,0
1,2,86.67,0,2,0
1,0,97.78,1000,2,0
1,0,73.33,0,2,0
1,0,77.78,0,1,0
1,0,82.22,0,3,0
1,2,93.33,0,0,1
1,0,84.44,0,0,1
1,1,64.44,0,3,0
1,3,84.44,0,1,0
1,2,86.67,0,1,2
1,0,77.78,2000,0,0
1,3,73.33,0,1,0
1,3,86.67,0,0,0
1,4,77.78,500,1,0
1,0,62.22,0,1,0
1,0,73.33,0,0,0
1,3,73.33,0,1,0
1,1,77.78,0,0,0
1,3,82.22,0,0,0
1,2,71.11,50,0,0
1,6,66.67,300,0,0
1,1,93.33,750,0,0
1,0,80,300,0,0
1,0,75.56,0,1,0
1,0,73.33,0,1,0
1,0,75.56,0,1,0
1,3,66.67,0,0,0
1,1,91.11,0,0,0
1,7,80,0,0,0
1,0,66.67,0,1,0
1,3,77.78,0,1,0
1,0,84.44,300,0,0
1,0,71.11,200,1,0
1,2,66.67,1600,1,0
1,6,88.89,650,0,0
1,0,84.44,0,1,0
1,3,71.11,0,1,0
1,1,80,0,0,0
1,3,84.44,350,1,0
1,1,66.67,1000,1,0
1,4,93.33,1000,1,0
1,3,91.11,0,1,0
1,1,82.22,0,1,0
1,3,73.33,0,1,0
1,3,66.67,1600,1,0
1,6,93.33,0,0,0
2,0,84.44,0,0,0
2,6,84.44,0,0,0
1,1,95.56,0,1,0
1,2,88.89,300,1,0
1,1,66.67,0,1,0
1,2,86.67,0,0,0
1,2,68.89,1000,0,0
1,1,64.44,0,0,0
1,3,84.44,2000,1,0
1,0,80,200,0,0
1,2,86.67,0,0,0
1,2,91.11,170,1,0
1,0,64.44,0,1,0
1,4,66.67,0,1,0
1,2,88.89,0,0,1
1,0,93.33,0,0,0
1,3,57.78,0,0,0
2,0,77.78,0,0,0
1,0,91.11,0,1,0
1,3,77.78,600,1,0
2,1,73.33,2000,0,1
1,6,80,400,1,0
1,0,84.44,0,1,0
1,8,84.44,0,1,0
1,7,75.56,900,2,0
1,1,75.56,0,0,0
1,1,77.78,0,1,0
1,3,73.33,1000,1,0
1,2,88.89,0,0,0
1,3,86.67,0,2,0
1,0,77.78,2800,2,0
1,1,77.78,0,1,0
1,1,84.44,1000,2,0
1,5,91.11,500,2,0
1,2,86.67,600,0,0
1,2,84.44,700,1,0
1,5,75.56,0,3,0
1,5,82.22,0,0,0
1,3,80,0,1,0
1,5,82.22,0,1,0
1,1,75.56,800,1,0
1,1,97.78,0,1,0
1,5,66.67,0,0,0
1,1,75.56,0,0,0
1,0,82.22,0,0,0
1,3,77.78,2000,1,0
1,6,82.22,10,0,0
1,1,84.44,0,1,0
1,2,75.56,0,0,0
1,5,95.56,1100,0,0
1,6,66.67,0,0,0
1,1,84.44,0,0,0
1,1,75.56,0,1,0
1,5,66.67,700,1,0
1,3,66.67,0,0,0
1,4,75.56,0,0,0
1,0,86.67,0,0,1
1,3,88.89,200,1,0
1,2,71.11,1200,1,0
1,4,86.67,0,0,0
1,1,73.33,0,0,0
1,0,62.22,150,3,0
1,6,86.67,0,1,0
1,2,95.56,700,1,1
1,1,73.33,1400,0,0
1,6,73.33,2000,2,0
1,0,82.22,0,2,1
1,4,68.89,500,1,0
1,2,66.67,2000,1,0
1,5,71.11,0,1,0
1,0,91.11,0,2,0
1,7,66.67,0,1,0
1,0,68.89,650,0,0
1,2,82.22,0,1,0
1,0,88.89,0,2,1
1,2,77.78,240,1,0
1,1,88.89,0,2,1
1,1,82.22,0,0,0
1,0,60,0,4,0
1,1,88.89,0,1,0
1,1,73.33,0,0,0
2,0,88.89,0,0,0
1,2,82.22,0,1,0
1,1,66.67,500,1,0
1,1,84.44,2200,2,0
1,1,88.89,0,0,0
1,2,80,0,2,0
1,0,73.33,0,1,0
1,1,80,0,1,0
1,3,93.33,1000,3,0
1,0,77.78,0,0,0
1,4,62.22,0,2,0
1,0,82.22,0,4,0
1,4,84.44,0,0,1
1,2,86.67,0,1,0
1,0,84.44,1000,0,0
1,1,84.44,2500,2,0
1,4,73.33,0,1,0
1,2,86.67,0,1,0
1,2,84.44,0,0,0
1,1,84.44,0,1,0
1,3,86.67,800,3,0
1,4,84.44,0,1,0
1,0,73.33,0,1,0
1,1,91.11,0,0,0
1,6,86.67,0,0,0
1,1,77.78,0,0,1
1,3,86.67,0,0,0
1,1,60,1050,0,0
1,0,55.56,0,2,0
1,3,84.44,0,1,0
1,4,66.67,1000,0,0
1,4,82.22,0,1,0
1,1,71.11,1000,1,0
1,0,73.33,0,0,0
1,0,66.67,1000,1,0
1,0,64.44,2300,3,0
1,5,66.67,2100,1,0
1,4,66.67,100,1,0
1,3,82.22,0,0,0
1,4,84.44,300,0,0
1,7,64.44,100,0,0
1,5,95.56,0,1,0
1,1,84.44,150,2,0
1,4,75.56,0,1,0
1,1,71.11,450,1,0
1,0,93.33,0,1,0
1,5,75.56,0,1,0
1,0,95.56,0,2,0
1,3,84.44,0,1,0
1,1,84.44,1000,1,0
1,3,73.33,400,0,1
1,3,77.78,1000,0,1
1,3,95.56,0,0,0
1,0,86.67,0,0,0
1,0,86.67,0,0,0
1,4,80,0,0,0
1,3,77.78,1500,0,0
1,4,64.44,0,0,0
1,7,93.33,0,0,0
1,0,91.11,0,1,0
1,4,95.56,0,0,0
1,0,80,1800,0,0
1,5,73.33,0,1,0
1,6,66.67,50,0,0
1,0,86.67,0,0,1
1,1,84.44,0,1,0
1,1,84.44,0,1,0
1,3,80,300,0,1
1,0,86.67,0,0,0
1,0,64.44,0,1,0
1,3,91.11,0,0,0
1,0,86.67,330,0,0
1,2,73.33,1600,0,0
1,1,84.44,0,0,0
1,2,91.11,0,0,0
1,1,80,0,0,0
1,1,73.33,0,0,0
1,1,86.67,1400,1,0
1,4,93.33,0,1,0
1,3,84.44,200,0,0
1,1,91.11,147,0,0
1,0,68.89,0,0,0
1,0,77.78,0,0,0
1,0,80,0,0,0
1,0,82.22,0,0,0
1,0,88.89,0,0,0
1,3,86.67,0,1,0
1,2,86.67,400,1,0
1,1,82.22,0,0,0
1,4,66.67,0,0,0
1,1,73.33,100,2,0
1,3,86.67,0,0,0
1,0,71.11,1000,0,0
1,1,66.67,500,0,0
1,0,84.44,0,0,1
1,5,73.33,0,1,0
1,1,91.11,0,0,0
1,3,64.44,0,0,0
1,1,82.22,0,0,0
1,0,82.22,800,0,0
1,1,86.67,0,0,1
1,1,64.44,0,0,0
1,0,66.67,1000,3,0
1,3,71.11,0,0,1
1,0,86.67,650,1,0
1,1,66.67,2000,1,0
1,0,73.33,0,0,1
1,3,66.67,0,0,0
1,1,84.44,0,0,0
1,0,77.78,0,0,1
1,0,77.78,0,1,0
1,0,93.33,0,0,0
1,1,66.67,0,0,0
1,1,88.89,0,0,0
1,4,71.11,1800,0,0
1,0,77.78,0,0,0
1,0,84.44,0,0,0
1,4,88.89,0,1,0
1,2,77.78,0,0,0
1,0,86.67,0,1,0
1,0,71.11,2000,0,0
1,3,93.33,0,0,0
1,3,97.78,0,0,0
1,0,66.67,0,0,0
1,0,91.11,0,0,0
1,0,88.89,500,0,0
1,5,80,0,0,2
1,1,73.33,400,1,1
1,0,84.44,0,1,0
1,3,64.44,100,1,0
1,3,77.78,3000,2,0
1,4,71.11,1000,1,0
1,3,64.44,2000,2,0
1,0,91.11,2000,0,0
1,1,93.33,0,0,0
1,3,68.89,230,0,1
1,4,77.78,1000,0,0
1,2,88.89,0,2,0
1,7,86.67,0,0,0
1,1,66.67,0,0,0
1,0,80,0,0,0
1,4,84.44,1400,0,0
1,5,77.78,0,0,0
1,3,91.11,0,0,0
1,5,73.33,700,1,0
1,3,73.33,2500,1,0
2,0,88.89,0,0,0
1,2,77.78,0,1,0
1,1,80,800,1,0
1,1,77.78,0,0,0
1,4,86.67,0,1,1
1,1,88.89,470,1,0
1,0,77.78,0,0,0
1,6,75.56,150,0,0
1,4,84.44,500,1,0
1,2,75.56,0,1,0
1,4,95.56,0,1,0
1,5,91.11,0,0,0
1,3,66.67,0,1,0
1,0,82.22,0,1,0
1,1,77.78,2000,0,0
1,1,80,1000,1,0
1,1,86.67,0,0,0
1,4,82.22,500,1,0
1,4,77.78,0,1,0
1,4,86.67,2000,2,0
1,2,86.67,0,1,0
1,2,77.78,300,0,0
1,2,73.33,2000,1,0
1,3,82.22,100,1,0
1,2,88.89,2000,0,0
1,0,95.56,0,0,0
1,2,73.33,0,0,0
1,2,77.78,0,0,0
1,1,77.78,0,0,0
1,0,77.78,0,0,0
1,5,82.22,0,1,1
1,0,71.11,0,1,0
1,0,71.11,0,0,0
1,0,82.22,0,1,0
1,4,84.44,0,0,0
1,0,77.78,0,0,0
1,1,71.11,900,2,0
1,3,73.33,0,0,0
1,6,91.11,0,1,0
1,2,93.33,500,1,0
1,0,66.67,0,0,0
1,2,66.67,0,1,0
1,1,55.56,0,1,0
2,1,93.33,800,0,0
1,0,86.67,0,0,0
1,4,75.56,0,1,0
1,3,68.89,0,0,0
2,3,82.22,0,0,0
1,0,77.78,0,1,0
2,3,84.44,0,1,0
1,0,84.44,500,0,0
1,0,77.78,0,0,4
1,3,84.44,0,0,1
1,2,68.89,0,1,0
1,0,71.11,2500,0,0
1,6,95.56,0,1,1
1,0,82.22,0,0,1
1,6,84.44,0,0,0
1,6,75.56,0,1,0
1,1,95.56,0,0,0
2,1,75.56,0,0,1
1,0,66.67,0,0,1
1,0,66.67,0,1,4
1,3,97.78,0,1,0
1,2,86.67,0,0,0
1,1,84.44,0,1,0
1,5,95.56,300,1,0
1,7,95.56,0,0,1
1,0,66.67,2000,0,0
1,1,82.22,0,0,1
1,0,88.89,0,0,0
1,3,86.67,150,0,0
2,2,68.89,0,0,4
1,3,80,1000,0,0
1,2,82.22,0,0,0
1,6,77.78,500,1,0
1,0,75.56,0,0,0
1,6,75.56,0,0,0
1,0,77.78,500,0,1
1,1,84.44,0,0,0
2,5,71.11,0,0,0
1,3,88.89,0,0,0
1,4,80.24,0,0,0
1,6,86.67,0,0,0
1,2,82.22,0,0,1
2,0,68.89,2000,0,0
1,1,84.44,1000,0,0
2,5,73.33,200,2,0
1,5,77.78,2000,0,0
1,4,73.33,0,0,0
1,1,86.67,0,0,1
1,5,84.44,2200,1,0
1,1,88.89,0,1,0
1,0,73.33,0,0,0
2,0,82.22,2000,0,0
1,3,84.44,0,0,0
1,4,84.44,0,0,0
1,5,71.11,0,0,0
2,4,68.89,0,0,0
1,8,84.44,0,0,0
1,0,88.89,0,0,1
1,7,88.89,0,0,0
1,3,75.56,0,1,0
1,4,75.56,0,0,0
1,2,86.67,0,0,0
1,8,75.56,0,1,0
1,0,86.67,0,0,0
1,1,82.22,0,0,0
1,0,80,0,0,0
2,0,66.67,1100,1,0
1,3,91.11,150,0,1
1,3,73.33,0,1,0
1,2,68.89,0,0,1
1,0,82.22,0,1,0
1,4,80,0,1,0
1,3,86.67,0,0,0
1,4,84.44,0,0,0
2,1,68.89,0,0,0
1,2,84.44,0,0,0
1,3,75.56,1000,0,0
1,7,95.56,150,1,0
1,1,66.67,0,0,0
1,7,84.44,0,0,0
1,4,88.89,4000,1,0
1,4,82.22,0,0,0
1,1,73.33,50,0,1
1,0,88.89,200,0,0
1,7,88.89,0,0,0
1,3,82.22,0,0,0
1,4,66.67,0,1,0
1,5,88.89,0,0,1
1,0,77.78,1800,1,0
1,5,84.44,0,0,0
1,3,77.78,1500,0,0
1,1,66.67,3000,2,0
1,6,75.56,1500,0,0
1,3,86.67,2000,0,0
1,0,77.78,1000,2,0
1,6,91.11,0,0,0
1,0,75.56,400,1,0
1,3,73.33,1600,0,0
1,3,66.67,500,1,0
1,4,77.78,0,0,0
1,8,88.89,0,0,0
1,1,62.22,0,1,0
1,4,84.44,200,1,0
1,6,66.67,4000,0,0
1,5,86.67,0,1,0
2,5,82.22,340,0,0
1,3,91.11,0,0,0
1,0,75.56,0,1,0
1,5,86.67,0,0,0
1,0,75.56,0,0,0
1,1,66.67,500,1,0
1,2,77.78,0,1,0
1,2,68.89,0,0,0
1,4,75.56,2000,0,0
1,2,66.67,1500,2,0
1,2,82.22,0,0,1
1,5,86.67,0,2,0
2,2,84.44,0,0,1
1,4,97.78,0,0,0
1,4,86.67,0,1,0
1,1,84.44,0,0,1
1,2,60,0,0,0
1,7,73.33,0,0,1
1,0,75.56,0,2,0
1,3,68.89,2000,1,0
1,0,73.33,1500,1,0
1,5,80,0,0,0
1,3,75.56,0,0,0
2,2,77.78,1638,1,0
1,3,68.89,0,1,0
1,3,88.89,0,2,0
1,2,77.78,0,0,0
1,1,71.11,0,0,0
1,0,84.44,1100,1,0
1,5,75.56,0,0,1
1,5,86.67,0,0,0
1,0,88.89,0,0,1
1,0,86.67,0,0,0
2,3,91.11,380,0,0
1,4,80,1100,0,0
1,0,77.78,0,1,0
1,0,60,0,0,0
1,3,86.67,0,1,0
1,6,86.67,0,0,0
1,5,86.67,0,0,1
1,1,73.33,0,1,0
1,7,84.44,0,0,1
1,2,84.44,1200,1,0
1,5,73.33,0,0,0
1,7,80,400,0,4
1,0,93.33,0,1,0
1,1,88.89,0,0,2
1,4,84.44,300,0,0
1,4,88.89,0,0,1
1,3,88.89,300,0,0
1,1,86.67,600,0,0
1,4,84.44,0,0,1
1,2,80,0,0,0
1,3,86.67,0,0,1
1,4,66.67,0,0,0
1,0,80,1600,1,1
1,4,80,0,0,2
1,0,86.67,0,0,4
1,3,86.67,0,1,0
1,5,66.67,1600,0,0
1,3,91.11,0,0,0
1,6,80,0,0,0
1,6,97.78,0,0,0
1,3,88.89,0,0,0
1,0,95.56,0,0,0
1,1,95.56,0,0,0
1,3,71.11,0,0,0
1,2,77.78,0,1,0
1,3,82.22,0,1,0
1,0,73.33,0,0,1
1,4,71.11,0,1,0
1,4,88.89,0,1,0
1,7,77.78,0,0,0
1,4,97.78,0,1,0
1,3,60,0,1,0
1,1,77.78,1000,0,5
1,3,91.11,300,0,0
1,2,55.56,2000,0,0
1,0,91.11,0,0,0
1,1,55.56,0,2,0
1,3,91.11,0,0,0
1,3,82.22,1200,0,1
1,2,86.67,0,0,1
1,2,82.22,0,1,0
1,2,75.56,0,0,0
1,5,66.67,0,1,0
1,4,84.44,0,4,0
1,3,88.89,700,1,0
1,0,77.78,0,1,0
1,2,64.44,0,0,0
1,0,82.22,3000,1,1
1,2,93.33,600,0,0
1,2,88.89,400,1,0
1,3,86.67,0,0,0
1,5,71.11,0,0,0
2,2,91.11,0,1,0
1,4,77.78,0,0,0
2,2,77.78,0,1,4
1,8,66.67,400,1,4
1,3,84.44,0,0,1
1,3,84.44,0,1,1
1,2,68.89,0,0,1
1,1,75.56,0,0,2
1,5,82.22,0,0,0
1,1,88.89,0,1,0
1,1,82.22,0,0,0
1,7,84.44,0,1,0
2,8,84.44,0,0,1
1,3,68.89,0,0,0
1,1,75.56,0,0,0
1,2,73.33,3500,1,0
1,2,86.67,0,0,0
1,1,75.56,0,1,0
1,5,88.89,0,2,0
1,2,73.33,0,0,2
1,2,80,0,0,0
1,3,88.89,0,1,0
1,3,51.11,0,0,0
1,4,80,2700,1,0
1,2,82.22,0,0,0
1,0,88.89,0,0,1
1,2,77.78,0,1,0
1,6,82.22,0,1,0
1,0,66.67,0,1,0
1,0,80,2500,1,0
1,2,86.67,0,0,0
1,0,84.44,0,1,0
1,5,86.67,830,2,0
1,4,82.22,1100,0,0
1,0,68.89,3000,0,0
1,2,77.78,0,0,0
2,2,80,0,1,0
1,1,80,0,0,1
1,0,88.89,850,0,1
1,1,44.44,0,0,0
1,4,82.22,0,0,0
1,0,73.33,0,0,0
1,0,68.89,0,1,0
1,2,88.89,600,0,0
1,1,77.78,0,0,0
1,0,86.67,0,0,0
1,5,84.44,0,0,0
1,4,77.78,0,0,0
1,4,82.22,0,0,0
1,5,71.11,200,1,0
1,2,86.67,0,0,0
1,2,84.44,0,0,0
2,0,64.44,500,0,0
1,3,86.67,0,0,0
1,4,68.89,0,1,0
1,1,80,0,0,0
1,0,95.56,0,0,0
1,2,62.22,2000,1,0
1,0,86.67,0,0,1
1,7,84.44,0,0,0
1,0,82.22,1400,0,0
1,4,66.67,0,1,0
1,0,75.56,1000,0,0
1,4,71.11,0,1,0
1,3,82.22,1000,0,0
1,4,80,0,0,0
1,0,82.22,0,0,0
1,2,93.33,3000,0,0
1,1,73.33,0,0,0
1,4,77.78,150,0,0
1,1,80,600,0,0
1,4,82.22,1000,0,1
2,0,84.44,0,0,0
1,3,75.56,1600,1,0
1,1,77.78,0,0,0
1,0,60,0,2,2
1,5,71.11,0,0,0
1,6,71.11,0,1,0
1,4,95.56,500,2,0
1,8,84.44,1000,1,0
2,2,62.22,0,0,0
1,2,66.67,1800,0,0
1,4,77.78,0,1,0
1,3,91.11,0,1,1
1,1,71.11,2500,0,0
1,4,77.78,0,0,0
1,0,57.78,300,0,0
1,4,86.67,0,0,4
1,4,84.44,1300,0,0
1,4,84.44,0,0,0
1,6,77.78,0,1,0
1,5,77.78,0,0,0
1,3,71.11,0,0,0
1,3,66.67,150,0,1
1,5,93.33,250,1,0
1,2,62.22,400,1,0
1,2,82.22,1000,1,0
1,2,71.11,0,0,0
1,2,93.33,0,0,0
1,1,88.89,0,0,0
1,4,84.44,0,0,0
1,6,75.56,0,0,0
1,0,66.67,0,1,0
1,2,82.22,0,1,0
1,6,95.56,0,1,0
1,2,100,1200,1,0
1,1,93.33,59,1,0
1,3,71.11,0,0,0
1,2,66.67,0,0,0
1,3,84.44,300,0,0
1,0,82.22,0,0,1
1,1,80,600,0,0
1,0,75.56,0,1,0
1,0,66.67,0,2,0
1,0,71.11,0,1,0
1,6,80,1000,0,0
1,1,95.56,0,1,0
2,1,93.33,600,1,0
1,5,80,0,1,0
1,4,97.78,0,1,0
1,0,82.22,0,0,0
1,5,91.11,500,4,0
1,2,77.78,0,0,0
1,0,75.56,0,2,0
1,2,66.67,0,0,0
1,4,71.11,300,1,0
1,1,95.56,0,0,0
2,1,64.44,0,0,1
1,5,66.67,0,0,0
1,1,91.11,0,0,2
1,5,88.89,4000,1,0
1,2,71.11,0,0,0
1,0,77.78,0,1,0
1,0,84.44,0,1,0
1,5,97.78,0,1,0
1,0,91.11,0,0,0
1,3,80,0,0,0
1,3,77.78,0,0,0
1,6,88.89,100,0,1
1,4,73.33,200,1,0
1,6,77.78,0,1,0
1,7,82.22,0,1,0
1,1,75.56,0,1,0
1,1,66.67,0,0,0
1,1,64.44,600,0,0
1,3,73.33,0,1,1
1,3,80,0,1,0
1,3,86.67,0,0,0
1,6,86.67,0,0,0
1,3,71.11,800,1,0
1,2,75.56,4700,0,1
1,2,95.56,0,1,1
1,3,91.11,0,0,0
1,5,88.89,0,0,0
1,2,80,1500,0,0
1,2,73.33,0,0,0
1,1,80,0,0,0
1,6,77.78,600,1,0
1,3,75.56,0,1,0
1,0,84.44,0,0,0
1,1,71.11,0,3,0
1,8,73.33,0,0,0
1,4,86.67,0,0,0
1,0,88.89,1000,1,0
1,4,84.44,0,1,0
1,5,86.67,0,0,0
1,0,88.89,0,1,0
1,2,82.22,0,1,1
1,1,88.89,700,0,1
1,3,88.89,0,0,0
1,3,95.56,0,0,0
1,0,75.56,0,0,0
1,0,71.11,1700,0,0
1,3,82.22,0,0,0
1,4,73.33,0,2,0
1,0,88.89,0,0,1
1,0,84.44,0,1,0
1,5,80,0,0,0
1,3,84.44,0,0,0
1,1,86.67,500,0,0
1,0,82.22,0,0,0
1,5,93.33,0,0,0
1,4,84.44,0,0,0
1,2,77.78,0,1,0
1,4,93.33,0,2,1
1,5,82.22,3000,0,0
1,7,71.11,0,1,0
1,4,71.11,0,1,0
1,4,86.67,0,0,0
1,5,77.78,3000,3,0
1,3,95.56,0,0,0
2,2,80,0,0,0
1,1,80,1000,0,0
1,6,80,0,0,0
1,2,75.56,0,1,0
1,0,86.67,0,1,0
2,2,71.11,800,0,0
1,2,75.56,1200,1,1
1,5,75.56,2000,0,1
1,0,82.22,0,0,1
1,0,73.33,0,2,0
1,2,84.44,0,0,2
1,1,75.56,1800,1,0
2,4,64.44,580,0,0
1,1,86.67,600,0,1
1,4,82.22,0,0,0
1,0,73.33,0,0,0
1,5,80,0,0,0
1,3,73.33,800,0,0
1,0,91.11,0,0,0
1,4,77.78,800,1,0
1,3,77.78,0,0,0
1,5,66.67,0,1,0
1,5,80,400,0,0
1,0,86.67,0,1,1
1,3,80,0,1,0
1,6,75.56,0,0,1
1,0,86.67,0,1,2
1,0,84.44,0,0,0
1,0,51.11,0,0,0
1,2,93.33,0,0,1
1,3,82.22,2100,1,0
1,1,64.44,0,0,0
1,0,80,0,1,2
1,1,77.78,1500,0,2
1,1,75.56,0,1,0
1,3,82.22,1200,0,0
1,1,84.44,0,2,0
1,1,84.44,0,1,0
1,1,80,0,0,1
2,0,86.67,0,2,0
1,2,93.33,0,1,2
1,1,80,0,1,0
1,1,88.89,0,1,2
1,2,80,0,2,0
1,5,86.67,0,1,0
1,3,51.11,0,1,0
1,5,84.44,230,0,0
1,0,88.89,0,1,0
1,0,71.11,0,0,0
1,2,66.67,0,0,0
1,0,68.89,0,1,0
1,5,80,0,0,0
1,8,84.44,0,0,0
1,4,82.22,0,1,0
1,3,88.89,0,0,1
1,0,80,0,0,4
1,3,82.22,0,1,0
1,4,77.78,0,0,0
1,5,86.67,0,0,0
1,0,93.33,0,0,0
1,0,80.24,0,0,0
1,0,71.11,0,0,0
1,5,77.78,700,0,1
1,3,77.78,0,1,0
1,0,64.44,0,1,0
1,5,88.89,0,0,0
1,0,62.22,0,1,0
1,3,93.33,1000,0,0
2,0,75.56,520,0,0
1,4,82.22,0,1,0
1,3,95.56,0,0,2
1,6,88.89,0,1,0
1,1,88.89,1500,3,0
1,4,84.44,0,0,2
1,0,95.56,1500,0,1
1,6,84.44,0,2,0
1,6,84.44,100,2,0
1,0,66.67,0,2,0
1,4,80,0,2,4
1,0,77.78,0,0,2
1,5,86.67,0,0,0
1,0,93.33,1500,0,1
1,5,75.56,0,1,1
1,0,82.22,0,3,0
2,0,55.56,0,0,0
1,2,82.22,0,1,1
1,0,88.89,0,0,1
1,0,66.67,1500,0,0
1,3,75.56,0,0,0
1,4,66.67,400,1,0
1,3,75.56,400,1,1
1,0,73.33,0,0,2
2,5,75.56,0,0,0
1,0,88.89,0,0,2
1,6,91.11,0,0,1
2,4,86.67,0,0,1
1,1,86.67,0,0,0
1,3,66.67,0,0,0
1,1,91.11,0,0,0
1,2,77.78,0,0,0
1,6,80,300,1,0
1,0,100,0,1,0
1,3,73.33,0,2,0
1,1,82.22,0,0,1
1,3,75.56,0,1,0
1,6,60,0,0,0
1,0,77.78,0,0,0
1,4,80,0,0,0
2,0,66.67,0,1,0
1,1,88.89,0,1,0
1,5,91.11,0,0,1
1,4,66.67,0,0,0
1,4,95.56,0,0,0
1,3,88.89,0,0,0
1,4,82.22,0,0,0
1,0,88.89,0,0,0
1,0,73.33,1000,2,0
1,1,84.44,0,1,0
1,4,84.44,0,0,0
1,7,88.89,0,1,0
1,7,80,2000,2,0
2,0,77.78,0,0,0
1,1,84.44,0,0,0
1,4,68.89,0,1,1
1,6,68.89,1500,1,1
1,4,77.78,0,0,1
1,8,73.33,0,0,0
1,1,60,0,0,0
1,1,91.11,0,1,1
1,0,86.67,0,0,1
1,2,84.44,0,0,0
1,2,68.89,0,1,0
2,3,71.11,0,0,0
1,0,84.44,0,0,1
1,0,68.89,0,0,0
1,4,88.89,1000,1,1
1,4,75.56,500,0,0
1,4,95.56,0,0,0
1,3,80,0,0,0
1,2,66.67,0,0,0
1,2,77.78,0,0,0
1,1,82.22,0,0,0
1,0,66.67,0,0,0
1,5,66.67,0,0,0
2,1,88.89,0,0,0
1,1,77.78,0,0,0
1,6,84.44,0,0,0
1,0,84.44,0,0,0
2,0,84.44,0,0,0
1,0,84.44,0,0,0
1,1,91.11,0,0,3
1,0,66.67,0,0,0
1,1,66.67,0,0,0
1,5,86.67,0,0,0
1,0,82.22,0,0,0
1,5,82.22,0,0,0
1,7,84.44,0,1,0
1,6,80,0,0,0
1,1,97.78,0,0,0
